V1	V2
GB54593	GO:0001661;GO:0004016;GO:0004383;GO:0005524;GO:0005622;GO:0005886;GO:0006171;GO:0006182;GO:0006979;GO:0007186;GO:0007189;GO:0007193;GO:0007268;GO:0007274;GO:0007528;GO:0007591;GO:0007611;GO:0007612;GO:0007613;GO:0007614;GO:0007615;GO:0007617;GO:0007619;GO:0007625;GO:0008074;GO:0008294;GO:0008306;GO:0008340;GO:0008355;GO:0009190;GO:0009408;GO:0010738;GO:0016020;GO:0016021;GO:0019933;GO:0030431;GO:0046872;GO:0048149;GO:0048675;GO:0072375;GO:0090328;GO:0002165;GO:0004016;GO:0004383;GO:0005524;GO:0005622;GO:0005886;GO:0006171;GO:0006182;GO:0007165;GO:0007189;GO:0007193;GO:0008074;GO:0016021;GO:0019933;GO:0035556;GO:0040015;GO:0042594;GO:0046872;GO:0000166;GO:0004016;GO:0004383;GO:0005622;GO:0005886;GO:0006171;GO:0006182;GO:0007165;GO:0007189;GO:0007193;GO:0008074;GO:0016021;GO:0019933;GO:0035556;GO:0045475;GO:0000166;GO:0001582;GO:0004016;GO:0004383;GO:0005622;GO:0005886;GO:0006171;GO:0006182;GO:0007165;GO:0007189;GO:0007193;GO:0008074;GO:0009744;GO:0010353;GO:0016021;GO:0019933;GO:0031000;GO:0035556;GO:0000166;GO:0004016;GO:0004383;GO:0005622;GO:0005886;GO:0006171;GO:0006182;GO:0007165;GO:0008074;GO:0016021;GO:0035556;GO:0035556
GB54592	GO:0010529;GO:0043186;GO:0048471;GO:1990511;GO:0003723;GO:0005515;GO:0016021;GO:0043186;GO:0043186
GB54595	GO:0001047;GO:0005515;GO:0005634;GO:0005700;GO:0005705;GO:0008168;GO:0008285;GO:0010508;GO:0016577;GO:0032452;GO:0035072;GO:0035078;GO:0035327;GO:0042060;GO:0044666;GO:0045498;GO:0045746;GO:0045893;GO:0046872;GO:0051568;GO:0061086;GO:0071390;GO:0071480;GO:0071557;GO:0071558;GO:1902465;GO:1990248;GO:1990248
GB54596	GO:0005750;GO:0006122;GO:0007406;GO:0008121;GO:0009060;GO:0034551;GO:0045333;GO:0000302;GO:0005750;GO:0006122;GO:0008121;GO:0008340;GO:0009060;GO:0034551;GO:0034551
GB45034	GO:0005739;GO:0016021;GO:0020037;GO:0046872;GO:0020037;GO:0046872;GO:0005789;GO:0005811;GO:0012505;GO:0016021;GO:0020037;GO:0031090;GO:0035206;GO:0045610;GO:0046872;GO:0055114;GO:0055114
GB45035	GO:0003674;GO:0005575;GO:0008150;GO:0008150
GB45036	GO:0005070;GO:0005085;GO:0005088;GO:0005575;GO:0005622;GO:0007165;GO:0007264;GO:0046579;GO:0048812;GO:0048812
GB45037	GO:0003674;GO:0005575;GO:0008150;GO:0016787;GO:0046872;GO:0046872
GB42408	GO:0004672;GO:0004713;GO:0004714;GO:0005524;GO:0006468;GO:0016021;GO:0004715;GO:0005518;GO:0005925;GO:0016021;GO:0018108;GO:0038063;GO:0050774;GO:0050965;GO:0070492;GO:0070492
GB42409	GO:0004672;GO:0004713;GO:0004714;GO:0005524;GO:0006468;GO:0016021;GO:0004715;GO:0005518;GO:0005925;GO:0016021;GO:0018108;GO:0038063;GO:0050774;GO:0050965;GO:0070492;GO:0070492
GB52993	GO:0004713;GO:0004715;GO:0004871;GO:0005102;GO:0005524;GO:0005856;GO:0005925;GO:0006468;GO:0007016;GO:0007172;GO:0008360;GO:0030154;GO:0031234;GO:0038083;GO:0042059;GO:0042127;GO:0043407;GO:0045087;GO:0045886;GO:0061176;GO:0061177;GO:0061177
GB52992	GO:0016021;GO:0016021
GB52997	GO:0006909;GO:0012505;GO:0045771;GO:0045771
GB52995	GO:0016246;GO:0016246
GB52994	GO:0004842;GO:0005700;GO:0005705;GO:0007474;GO:0022008;GO:0031462;GO:0032968;GO:0042787;GO:0048813;GO:0070449;GO:0070449
GB42544	GO:0005575;GO:0008150;GO:0008270;GO:0008270
GB42400	GO:0005313;GO:0005509;GO:0005739;GO:0005743;GO:0005811;GO:0006839;GO:0015183;GO:0015810;GO:0016021;GO:0022857;GO:0042060;GO:0043490;GO:0089711;GO:0005314;GO:0005743;GO:0006839;GO:0016021;GO:0089711;GO:0005314;GO:0005743;GO:0006839;GO:0015813;GO:0016021;GO:0055085;GO:0055085
GB50178	GO:0016491;GO:0055114;GO:0016491;GO:0055114;GO:0055114
GB42401	GO:0001745;GO:0004385;GO:0005886;GO:0005912;GO:0005913;GO:0005917;GO:0005938;GO:0007163;GO:0007219;GO:0007254;GO:0007391;GO:0007424;GO:0008258;GO:0016323;GO:0016337;GO:0016476;GO:0022416;GO:0030155;GO:0030424;GO:0031625;GO:0035147;GO:0035156;GO:0035220;GO:0036059;GO:0045176;GO:0045177;GO:0046328;GO:0046331;GO:0048812;GO:0050699;GO:0050839;GO:0060439;GO:0072697;GO:0072697
GB50173	GO:0001164;GO:0001187;GO:0001189;GO:0005668;GO:0005730;GO:0046872;GO:0070860;GO:1901838;GO:1901838
GB55581	GO:0005886;GO:0012505;GO:0016021;GO:0020037;GO:0035100;GO:0005768;GO:0008150;GO:0012505;GO:0016020;GO:0020037;GO:0020037
GB50177	GO:0000209;GO:0004842;GO:0005515;GO:0005783;GO:0005789;GO:0007418;GO:0008270;GO:0016021;GO:0016567;GO:0042787;GO:0043161;GO:0045926;GO:0061630;GO:0061630
GB50175	GO:0000159;GO:0000278;GO:0001700;GO:0004722;GO:0005634;GO:0005737;GO:0005829;GO:0005875;GO:0006470;GO:0007091;GO:0007098;GO:0007099;GO:0007406;GO:0007423;GO:0007447;GO:0016055;GO:0019888;GO:0030071;GO:0045201;GO:0050821;GO:0051297;GO:0070262;GO:0070262
GB50174	GO:0000159;GO:0000278;GO:0001700;GO:0004722;GO:0005634;GO:0005737;GO:0005829;GO:0005875;GO:0006470;GO:0007091;GO:0007098;GO:0007099;GO:0007406;GO:0007423;GO:0007447;GO:0016055;GO:0019888;GO:0030071;GO:0045201;GO:0050821;GO:0051297;GO:0070262;GO:0070262
GB49629	GO:0004843;GO:0005737;GO:0005875;GO:0006511;GO:0016579;GO:0016579
GB49628	GO:0005576;GO:0006508;GO:0008237;GO:0016805;GO:0016805
GB49339	GO:0016021;GO:0019233;GO:0055085;GO:0004368;GO:0006072;GO:0009331;GO:0016021;GO:0052591;GO:0055085;GO:0055114;GO:0016021;GO:0055085;GO:0005215;GO:0009636;GO:0016021;GO:0031427;GO:0055085;GO:0097254;GO:0005215;GO:0016021;GO:0055085;GO:0055085
GB49338	GO:0004842;GO:0005575;GO:0006281;GO:0006513;GO:0043240;GO:0043240
GB55583	GO:0000076;GO:0000123;GO:0001745;GO:0003713;GO:0004402;GO:0005515;GO:0005634;GO:0005654;GO:0005700;GO:0007088;GO:0007224;GO:0007269;GO:0007416;GO:0007464;GO:0008134;GO:0008140;GO:0008270;GO:0008347;GO:0010906;GO:0016055;GO:0016573;GO:0019233;GO:0022008;GO:0030097;GO:0030707;GO:0032922;GO:0035097;GO:0040040;GO:0042800;GO:0043234;GO:0043971;GO:0043974;GO:0043982;GO:0043983;GO:0043993;GO:0044017;GO:0045466;GO:0045475;GO:0045944;GO:0048749;GO:0051568;GO:0098793;GO:1990226;GO:1990226
GB52195	GO:0005737;GO:0008092;GO:0008270;GO:0008307;GO:0016010;GO:0016014;GO:0016014
GB46101	GO:0003674;GO:0005575;GO:0008150;GO:0008150
GB49331	GO:0016021;GO:0016021
GB52198	GO:0000281;GO:0003779;GO:0005654;GO:0015629;GO:0000281;GO:0000910;GO:0000915;GO:0003779;GO:0005515;GO:0005634;GO:0005737;GO:0005826;GO:0007009;GO:0007067;GO:0007112;GO:0007279;GO:0007349;GO:0007423;GO:0008017;GO:0008104;GO:0008356;GO:0017022;GO:0022008;GO:0030726;GO:0031106;GO:0032154;GO:0032189;GO:0032465;GO:0035323;GO:0043063;GO:0045035;GO:0045172;GO:0048477;GO:0051015;GO:0051297;GO:0051533;GO:0070938;GO:0070938
GB49337	GO:0000502;GO:0005198;GO:0005634;GO:0005829;GO:0005838;GO:0006511;GO:0008541;GO:0043161;GO:0043248;GO:0043248
GB49336	GO:0000902;GO:0003989;GO:0004075;GO:0005524;GO:0005737;GO:0005811;GO:0005977;GO:0006633;GO:0008593;GO:0009744;GO:0019432;GO:0030111;GO:0040008;GO:0046872;GO:0071329;GO:1903827;GO:1903827
GB49626	GO:0004497;GO:0005506;GO:0005789;GO:0005811;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0006629;GO:0006723;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0071771;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0012505;GO:0016705;GO:0019233;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005783;GO:0005789;GO:0005811;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0019233;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005737;GO:0005789;GO:0007618;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0030431;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0004497;GO:0005506;GO:0005789;GO:0016705;GO:0020037;GO:0031090;GO:0055114;GO:0055114
GB54920	GO:0003674;GO:0005575;GO:0008150;GO:0008150
GB54927	GO:0004842;GO:0005737;GO:0008270;GO:0016567;GO:0016567
GB54928	GO:0003676;GO:0008168;GO:0032259;GO:0005737;GO:0005737
GB54929	GO:0005768;GO:0005829;GO:0006897;GO:0008565;GO:0015031;GO:0016050;GO:0019898;GO:0030905;GO:0032266;GO:0035091;GO:0042147;GO:0061357;GO:0061357
GB41894	GO:0003674;GO:0005575;GO:0008150;GO:0046983;GO:0046983
GB43883	GO:0000245;GO:0000387;GO:0003674;GO:0005681;GO:0007629;GO:0008344;GO:0022618;GO:0032797;GO:0034718;GO:0034730;GO:0071254;GO:0071254
GB43882	GO:0000139;GO:0004571;GO:0006013;GO:0006491;GO:0006517;GO:0008270;GO:0012505;GO:0016021;GO:0016063;GO:0030246;GO:0035010;GO:0052767;GO:0052767
GB43889	GO:0003723;GO:0004004;GO:0004386;GO:0005524;GO:0005730;GO:0005737;GO:0006396;GO:0022008;GO:0044822;GO:0044822
GB43888	GO:0000122;GO:0000993;GO:0001076;GO:0005634;GO:0006368;GO:0016570;GO:0016593;GO:0032968;GO:0034402;GO:0000993;GO:0001076;GO:0001745;GO:0005634;GO:0006368;GO:0007480;GO:0008134;GO:0008407;GO:0008586;GO:0008587;GO:0016055;GO:0016570;GO:0016593;GO:0032968;GO:0034402;GO:0043234;GO:0045880;GO:0045893;GO:0045893
GB50929	GO:0005739;GO:0005742;GO:0006626;GO:0006811;GO:0015266;GO:0015288;GO:0015450;GO:0030150;GO:0046930;GO:0071456;GO:0005739;GO:0005742;GO:0006626;GO:0006811;GO:0015266;GO:0015288;GO:0015450;GO:0030150;GO:0042719;GO:0046930;GO:0005742;GO:0015266;GO:0030150;GO:0030150
